Title,Description,PostsNum
How to loop macros with Javascript,"Hi, please help me, I want to do looping with my macros. I want to paste different data in my CSV file to a webpage. Let me explain what I want to do in codes:

I have 2 CSV files. 
First let's call it ""name.csv"":
Sam
David
Annie

Second, let's call it ""Country.csv"":
America
Indonesia
Canada

First macro has the ""DATASOURCE"" name.csv. Let's call this macro ""PasteData.iim""
Second macro has the ""DATASOURCE"" Country.csv. Let's call this macro ""AnotherPasteData.iim""

Here's what I want to do:
Code: Select alliimPlay (""LoginA.iim""); // I have an account so I have to login first
iimPlay (""PasteData.iim""); // This one should paste ""Sam"" (Here's the question, how do I do this?)
iimPlay (""AnotherPasteData.iim""); // This one should paste ""America"" (Here's the question, how do I do this?)

iimPlay (""LoginB.iim"");
iimPlay (""PasteData.iim""); // This one should paste ""David"" (Here's the question, how do I do this?)
iimPlay (""AnotherPasteData.iim""); // This one should paste ""Indonesia"" (Here's the question, how do I do this?)

iimPlay (""LoginC.iim"");
iimPlay (""PasteData.iim""); // This one should paste ""Annie"" (Here's the question, how do I do this?)
iimPlay (""AnotherPasteData.iim""); // This one should paste ""Canada"" (Here's the question, how do I do this?)


I can just write it like that all the way down but the macros will be too many to create. So if possible is there a simpler way to do that?",8
"iimPlay error, cannot find folder path","Hello, I have this code


Image Link

But every time I run the macro it always says:



Please tell me what's wrong with my code above.

I'm using imacros 8.8.1 with firefox 27.0.1",5
extract macro in javascript problem,"I have following macro: TAG POS=1 TYPE=H2 ATTR=* EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=C:\....\ ....\ ....\ ....\ FILE=dane.csv‏
‎ 
And works well

I’d like to put it in javascript : as below‏
‎ 
readin = ""TAG POS=1 TYPE=H2 ATTR=* EXTRACT=TXT"";
readin +=""SAVEAS TYPE=EXTRACT FOLDER= C:\....\ ....\ ....\ ....\  FILE=dane.csv""
iimPlay (readin);‏
adn I get an error:

[Exception... ""Component returned failure code: 0x80520001 (NS_ERROR_FILE_UNRECOGNIZED_PATH) [nsILocalFile.initWithPath]"" nsresult: ""0x80520001 (NS_ERROR_FILE_UNRECOGNIZED_PATH)"" location: ""JS frame :: resource://imacros/utils.js :: imns.FIO.openNode :: line 203"" data: no], line 199 (Error code: -991)‏

I don’t know why ? Could somebody help me ?",3
how to extract company id from URL,"http://www.samplein.com/company/1314096 ... dx%3A1-1-1

here i extract above URL using !CURRENTURL Tag.
i need help to exact company id i.e 1314096

help me as soon as possible ...

help with EVAL or SEARCH with REGEXP Tags...",2
EVAL command,"Hi guys,

I'm very new to iMacro, I have almost finished my first iMacro script  but am a little stumped and hoping someone can help.

I'm looking to extract a month from one page and paste into another, the month appears within a dropbox for example 02 - February, I only need the first two digits, not the "" - February"".

I beleive I can acheive this with EVAL? So far I am using the following to remove the - but I'm not sure how to remove the other characters and spaces.
Code: Select allTAB T=1
TAG POS=1 TYPE=SELECT ATTR=NAME:month[date_month] EXTRACT=TXT
SET !VAR1 EVAL(""var s=\""{{!EXTRACT}}\""; s.replace(\""-\"",\""\""); "")
SET !EXTRACT NULL
SET !EXTRACT {{!VAR1}}
SET !CLIPBOARD {{!EXTRACT}}

TAB T=2
TAG POS=1 TYPE=INPUT:TEXT FORM=NAME:TranxForm ATTR=NAME:monthField CONTENT={{!CLIPBOARD}}
SET !EXTRACT NULL


Any help would be great!

Thanks",6
If EXTRACT got #EANF#,"If EXTRACT got #EANF# 
How do I change the extraction to Blank if it got #EANF# 

Example 

TAG POS=1 TYPE=DIV ATTR=class:x-y EXTRACT=TXT
SET !VAR0 {{!EXTRACT}}
SET !EXTRACT NULL

I would like the var0 it being """"(blank) if it got #EANF# . What code can i put after that?

Thanks.",2
How to goto scraped URL,"Tried to look it up in the tutorials and wiki...no luck.
Perhaps I can get an answer here.

I've got a site with some data on it.
I get what I want including the HREF of a link.
Next step is to go to that specific webpage (other site) and get some more date (it all belongs together).
All of this data must be put in 1 line in the csv-file.

I'm unable to figure out how to jump to that specific site/webpage while recording (and playing of course).

Any suggestions are appreciated!",2
Multiple occurrences in JSON file,"Hello

This is the code I currently have:
Code: Select allURL GOTO=https://www.jsonurl.com
SEARCH SOURCE=REGEXP:""\""id\"":\""(.[^\""]*)\"""" EXTRACT=""$1""
PROMPT {{!EXTRACT}}
SAVEAS TYPE=EXTRACT FOLDER=* FILE=*


The JSON file looks like this:
Code: Select all""count"":0,""id"":""12345"",""time""
blabla
""count"":0,""id"":""12346"",""time""


My code is extracting 12345, but I also need it to extract 12346. So I need to extract every  occurrence of id.
Any idea how to do it?",2
saving specific extracted data to a csv or txt file.,"Hi,
I'm trying to save a specific bit of text into a text file.  I originally extracted the full text then by using the EVAL function I was able to extract the exact text that I need.  Now i'm looking to save that specific extracted text to a csv or txt file.

ex:  the original text thats being scraped

Name: John Doe
Number: 123-456-7890
Name ID: 3453234

I have managed to get the piece of text i wanted say for instance the Number, by using EVAL and javascript.  but its saved as just a variable as in VAR1, and I cant figure out to get the VAR1 data to a csv file.  I hope that makes any sense and I would appreciate someone if they helped me out. take a look at the code if see if it makes a little bit more sense.  Thanks.
Code: Select allTAB T=1
TAG POS=1 TYPE=P ATTR=ID:FullProfileText EXTRACT=TXT
SET !VAR4 EVAL(""var s=\""{{!EXTRACT}}\""; var matches = s.match(/Number: (.*)/); if (matches) matches[1]; else MacroError(\""Text not found\"");"")
ADD !EXTRACT {{!VAR1}}
SAVEAS TYPE=EXTRACT FOLDER=* FILE=number.csv",2
Extract the data from javabsed webpage,"Hi there,

I want to extract Detail, location, facilities in csv file through imacro. But it JavaScript based. And i am unable to extract it. Please let me know how to create code for it. For manually it consume so much time.

http://www.avanta.co.uk/UK/offices/serv ... tin-friars

Regards,
James.",2
copy data from website into excel file,"I'm new here and I have a question. 
I will try to describe the steps I want to make: 
1 - open this url - http://www.amazon.com
2 - write in search ""table"" 
3 - copy the entire page 
4 - Open a blank Excel file and paste what I copied into 
5 - go back to Amazon and go to page 2 
6 - copy the entire page again 
7 - paste what I copied after the previous piece in Excel 
8 - go to the third and so on until it reaches the last page 
Actually I want to create Excel Data Base from all pages of the Amazon search - ""table""

tnx",3
Adding new line to extracted CSV,"Hello - 

I am extracting data from specific cells in a table, and I'm wondering if I can force a line break in the saved .CSV file.  Example:
Code: Select all<td>date</td> <td>order number</td> <td>internal number</td> <td>purchase order number</td> <td>company name</td> <td>account number</td>
<td>date</td> <td>order number</td> <td>internal number</td> <td>purchase order number</td> <td>company name></td> <td>account number</td>
etc...

As I need everything BUT the company name, my macro looks something like this:
Code: Select allVERSION BUILD=6700624 RECORDER=FX
TAB T=1

TAG POS=1 TYPE=TD ATTR=TXT:* EXTRACT=TXT
TAG POS=2 TYPE=TD ATTR=TXT:* EXTRACT=TXT
TAG POS=3 TYPE=TD ATTR=TXT:* EXTRACT=TXT
TAG POS=4 TYPE=TD ATTR=TXT:* EXTRACT=TXT
TAG POS=6 TYPE=TD ATTR=TXT:* EXTRACT=TXT

TAG POS=7 TYPE=TD ATTR=TXT:* EXTRACT=TXT
TAG POS=8 TYPE=TD ATTR=TXT:* EXTRACT=TXT
TAG POS=9 TYPE=TD ATTR=TXT:* EXTRACT=TXT
TAG POS=10 TYPE=TD ATTR=TXT:* EXTRACT=TXT
TAG POS=12 TYPE=TD ATTR=TXT:* EXTRACT=TXT

SAVEAS TYPE=EXTRACT FOLDER=* FILE=orders_{{!NOW:dd-mm-yyyy_hhmmss}}.csv


The data is saved just fine, but I was wondering if there was some way to force a new line in the CSV file between the two rows (POS=6 and POS=7).  I'm currently just getting one long row of data.

I tried adding #NEWLINE# in the gap above between POS=6 and POS=7, but that just errored out - the documentation made it seem like doing so would work.

This is my first attempt at something with iMacros, and hopefully I can get it to work!

Thanks.",6
extract data with Chinese lanaguage,"I am trying to extract data from a website with Chinese language into csv. When I did a test on extracting data the Chinese language does not come out right.
How do I get it to extract the Chinese language into the .csv For the Chinese Language it just show garbage.",2
Linkedin name scraping,"Hi,

I have created a macro to scrape peoples names from their Linkedin Profiles,  However when I scrape said names it is saved as their full name ex: ""John Doe"" I'm trying to figure out a way to just get either their first or last name.  Either ""John"" or ""Doe"".  I have a feeling that I could use the EVAL statement but i'm totally stumped.  Can you please help me out.   Thank you.


Code: Select allVERSION BUILD=9002379
TAB T={{!LOOP}}
SET !EXTRACT_TEST_POPUP NO
TAG POS=1 TYPE=SPAN ATTR=CLASS:full-name EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=* FILE=names.csv",1
Problem with tag pos=1 and tag pos=R1,"Hello everybody,

I would like save this type of data for save each anchor with the associate url :
Code: Select all<div class=""data"">
<a href=""urldata.php"">anchor</a>
</div>

<div class=""data"">
<a href=""urldata2.php"">anchor2</a>
</div>

<div class=""data"">
<a href=""urldata3.php"">anchor3</a>
</div>



For this, i try this :
Code: Select allTAG POS=1 TYPE=DIV ATTR=CLASS:""data"" EXTRACT=TXT
TAG POS=R1 TYPE=A ATTR=TXT:* EXTRACT=HREF
SAVEAS TYPE=EXTRACT FOLDER=* FILE=*
TAG POS=2 TYPE=DIV ATTR=CLASS:""data"" EXTRACT=TXT
TAG POS=R2 TYPE=A ATTR=TXT:* EXTRACT=HREF
SAVEAS TYPE=EXTRACT FOLDER=* FILE=*


But when i read my csv, i have this :
Code: Select allanchor, urldata2
anchor2, urldata3


I dont know why there is a gap between the anchor and the url depending with it.
Thx a lot for your help.",2
Extract function with lines instead of columns,"Hello everybody (im french for information   ),

Could you help me with a very simple question I think :
When I extract some data like titles of news articles in a blog, I receive a file with:
""article one, article two, article three"".
For csv to xls, i change "","" in "";"".
But when I read the xls final file, I found all titles in differents columns, not line by line...

Sorry for my english and my little problem but I can't see the solution after researchs in this forum and Google.

Thx !",2
